product_code|gender|full_price|price|currency|country|item_url|brand|website|date|price_max
1715607089|Unisex|499.00|158.00|RMB|CHINA|http://item.jd.com/1715607089.html|诤友 （JOYO）|JD.COM|20170214|499.00
10469531818|Unisex|498.00|198.00|RMB|CHINA|http://item.jd.com/10469531818.html|卡瑞尔（KAREE）|JD.COM|20170214|498.00
10678214203|Unisex|360.00|360.00|RMB|CHINA|http://item.jd.com/10678214203.html|Boulder|JD.COM|20170214|360.00
11061602833|Unisex|288.00|158.00|RMB|CHINA|http://item.jd.com/11061602833.html|易星|JD.COM|20170214|288.00
1602911962|Unisex|1688.00|338.00|RMB|CHINA|http://item.jd.com/1602911962.html|特唯普（TRUVAPE）|JD.COM|20170214|1688.00
10311206354|Unisex|298.00|228.00|RMB|CHINA|http://item.jd.com/10311206354.html|douyun|JD.COM|20170214|298.00
10793130532|Unisex|798.00|268.00|RMB|CHINA|http://item.jd.com/10793130532.html|之宝（ZIPPO）|JD.COM|20170214|798.00
10494889331|Unisex|130.00|130.00|RMB|CHINA|http://item.jd.com/10494889331.html|aspire|JD.COM|20170214|130.00
10094008425|Unisex|596.00|288.00|RMB|CHINA|http://item.jd.com/10094008425.html|康诚一品（kingsong）|JD.COM|20170214|596.00
10055898826|Unisex|198.00|138.00|RMB|CHINA|http://item.jd.com/10055898826.html|康诚一品（kingsong）|JD.COM|20170214|198.00
1100469299|Unisex|560.00|167.00|RMB|CHINA|http://item.jd.com/1100469299.html|Tiltil Mitil|JD.COM|20170214|560.00
10712189082|Unisex|539.00|539.00|RMB|CHINA|http://item.jd.com/10712189082.html|Mask king|JD.COM|20170214|539.00
1006510491|Unisex|408.00|169.00|RMB|CHINA|http://item.jd.com/1006510491.html|之宝（ZIPPO）|JD.COM|20170214|408.00
10250891985|Unisex|199.00|199.00|RMB|CHINA|http://item.jd.com/10250891985.html|圣佐治（Sanjods）|JD.COM|20170214|199.00
321128|Unisex|888.00|888.00|RMB|CHINA|http://item.jd.com/321128.html|WIN|JD.COM|20170214|888.00
10425169422|Unisex|188.00|109.00|RMB|CHINA|http://item.jd.com/10425169422.html|jobon|JD.COM|20170214|188.00
11082444768|Unisex|199.00|169.00|RMB|CHINA|http://item.jd.com/11082444768.html|CHIEF|JD.COM|20170214|199.00
1539327230|Unisex|128.00|126.00|RMB|CHINA|http://item.jd.com/1539327230.html|JOBON|JD.COM|20170214|128.00
10049561608|Unisex|139.00|139.00|RMB|CHINA|http://item.jd.com/10049561608.html|JOBON|JD.COM|20170214|139.00
10560674403|Unisex|168.00|138.00|RMB|CHINA|http://item.jd.com/10560674403.html|易星|JD.COM|20170214|168.00
10711985696|Unisex|499.00|499.00|RMB|CHINA|http://item.jd.com/10711985696.html|Mask king|JD.COM|20170214|499.00
11050811171|Unisex|129.00|129.00|RMB|CHINA|http://item.jd.com/11050811171.html|CHIEF|JD.COM|20170214|129.00
1104962532|Unisex|580.00|167.00|RMB|CHINA|http://item.jd.com/1104962532.html|Tiltil Mitil|JD.COM|20170214|580.00
10049674907|Unisex|178.00|138.00|RMB|CHINA|http://item.jd.com/10049674907.html|爱使达|JD.COM|20170214|178.00
10274555786|Unisex|436.00|409.00|RMB|CHINA|http://item.jd.com/10274555786.html|外星人（ECALIEN）|JD.COM|20170214|436.00
10393789918|Unisex|328.00|268.00|RMB|CHINA|http://item.jd.com/10393789918.html|加特林（GATLIN）|JD.COM|20170214|328.00
1021772297|Unisex|428.00|169.00|RMB|CHINA|http://item.jd.com/1021772297.html|之宝（ZIPPO）|JD.COM|20170214|428.00
1716696298|Unisex|658.00|178.00|RMB|CHINA|http://item.jd.com/1716696298.html|Ziiber|JD.COM|20170214|658.00
11131697124|Unisex|488.00|178.00|RMB|CHINA|http://item.jd.com/11131697124.html|菲斯瑞尔（Heathwell）|JD.COM|20170214|488.00
10957019990|Unisex|119.00|119.00|RMB|CHINA|http://item.jd.com/10957019990.html|万康（Wankang）|JD.COM|20170214|119.00
10580281206|Unisex|450.00|168.00|RMB|CHINA|http://item.jd.com/10580281206.html|Tiltil Mitil|JD.COM|20170214|450.00
10841785722|Unisex|1950.00|1950.00|RMB|CHINA|http://item.jd.com/10841785722.html|贝尔莎（bertha）|JD.COM|20170214|1950.00
10839282057|Unisex|199.00|119.00|RMB|CHINA|http://item.jd.com/10839282057.html|福禄园|JD.COM|20170214|199.00
10321331859|Unisex|398.00|299.00|RMB|CHINA|http://item.jd.com/10321331859.html|SMOK|JD.COM|20170214|398.00
11003014315|Unisex|169.00|169.00|RMB|CHINA|http://item.jd.com/11003014315.html|艾米娅|JD.COM|20170214|169.00
10690840466|Unisex|168.00|128.00|RMB|CHINA|http://item.jd.com/10690840466.html|云端|JD.COM|20170214|168.00
10728908501|Unisex|289.00|195.00|RMB|CHINA|http://item.jd.com/10728908501.html|卓信|JD.COM|20170214|289.00
10314488374|Unisex|520.00|488.00|RMB|CHINA|http://item.jd.com/10314488374.html|SMOK|JD.COM|20170214|520.00
10391655701|Unisex|1048.00|1048.00|RMB|CHINA|http://item.jd.com/10391655701.html|Boulder|JD.COM|20170214|1048.00
1339314727|Unisex|189.00|189.00|RMB|CHINA|http://item.jd.com/1339314727.html|真如|JD.COM|20170214|189.00
1541206867|Unisex|698.00|98.00|RMB|CHINA|http://item.jd.com/1541206867.html|Ziiber|JD.COM|20170214|698.00
10327648513|Unisex|198.00|198.00|RMB|CHINA|http://item.jd.com/10327648513.html|柏拉图（bolatu）|JD.COM|20170214|198.00
10000091621|Unisex|368.00|368.00|RMB|CHINA|http://item.jd.com/10000091621.html|柏拉图（bolatu）|JD.COM|20170214|368.00
10794285763|Unisex|988.00|598.00|RMB|CHINA|http://item.jd.com/10794285763.html|康诚一品（kingsong）|JD.COM|20170214|988.00
11057120748|Unisex|288.00|288.00|RMB|CHINA|http://item.jd.com/11057120748.html|康诚一品（kingsong）|JD.COM|20170214|288.00
10157261252|Unisex|269.00|109.00|RMB|CHINA|http://item.jd.com/10157261252.html|IMCO|JD.COM|20170214|269.00
10388338592|Unisex|768.00|398.00|RMB|CHINA|http://item.jd.com/10388338592.html|aspire|JD.COM|20170214|768.00
1582338674|Unisex|149.00|149.00|RMB|CHINA|http://item.jd.com/1582338674.html|瑞斯克|JD.COM|20170214|149.00
10261018019|Unisex|998.00|498.00|RMB|CHINA|http://item.jd.com/10261018019.html|Mask king|JD.COM|20170214|998.00
10783473903|Unisex|998.00|498.00|RMB|CHINA|http://item.jd.com/10783473903.html|Mask king|JD.COM|20170214|998.00
10919006262|Unisex|698.00|268.00|RMB|CHINA|http://item.jd.com/10919006262.html|易星|JD.COM|20170214|698.00
10988137449|Unisex|198.00|128.00|RMB|CHINA|http://item.jd.com/10988137449.html|JOBON|JD.COM|20170214|198.00
1235824678|Unisex|298.00|99.00|RMB|CHINA|http://item.jd.com/1235824678.html|云端|JD.COM|20170214|298.00
1611060079|Unisex|668.00|428.00|RMB|CHINA|http://item.jd.com/1611060079.html|aspire|JD.COM|20170214|668.00
10073503779|Unisex|468.00|468.00|RMB|CHINA|http://item.jd.com/10073503779.html|cloupor|JD.COM|20170214|468.00
1024948018|Unisex|298.00|138.00|RMB|CHINA|http://item.jd.com/1024948018.html|卡瑞尔（KAREE）|JD.COM|20170214|298.00
11051262177|Unisex|198.00|198.00|RMB|CHINA|http://item.jd.com/11051262177.html|CHIEF|JD.COM|20170214|198.00
11003347412|Unisex|368.00|138.00|RMB|CHINA|http://item.jd.com/11003347412.html|JOBON|JD.COM|20170214|368.00
1478353854|Unisex|198.00|198.00|RMB|CHINA|http://item.jd.com/1478353854.html|康诚一品（kingsong）|JD.COM|20170214|198.00
11082436923|Unisex|139.00|119.00|RMB|CHINA|http://item.jd.com/11082436923.html|CHIEF|JD.COM|20170214|139.00
1004816427|Unisex|1980.00|96.00|RMB|CHINA|http://item.jd.com/1004816427.html|易星|JD.COM|20170214|1980.00
4183418|Unisex|158.00|158.00|RMB|CHINA|http://item.jd.com/4183418.html|康诚一品（kingsong）|JD.COM|20170214|158.00
11147213973|Unisex|668.00|158.00|RMB|CHINA|http://item.jd.com/11147213973.html|CHIEF|JD.COM|20170214|668.00
1787140571|Unisex|598.00|298.00|RMB|CHINA|http://item.jd.com/1787140571.html|烟菲烟|JD.COM|20170214|598.00
1586507223|Unisex|129.00|129.00|RMB|CHINA|http://item.jd.com/1586507223.html|JOBON|JD.COM|20170214|129.00
739187|Unisex|79.00|79.00|RMB|CHINA|http://item.jd.com/739187.html|ZOBO|JD.COM|20170214|79.00
1660872997|Unisex|138.00|118.00|RMB|CHINA|http://item.jd.com/1660872997.html|中联华成（ECT）|JD.COM|20170214|138.00
10683423342|Unisex|330.00|168.00|RMB|CHINA|http://item.jd.com/10683423342.html|康诚一品（kingsong）|JD.COM|20170214|330.00
10295671457|Unisex|109.00|109.00|RMB|CHINA|http://item.jd.com/10295671457.html|ZORRO|JD.COM|20170214|109.00
10548908852|Unisex|148.00|148.00|RMB|CHINA|http://item.jd.com/10548908852.html|瑞斯克|JD.COM|20170214|148.00
1285837692|Unisex|139.00|128.00|RMB|CHINA|http://item.jd.com/1285837692.html|虎牌|JD.COM|20170214|139.00
